id,date,user,pc,to,cc,bcc,from,size,attachments
E000213,12/14/2010 04:34:00,charlie.brown,LAP0002,olivia.garcia@company.com,,,charlie.brown@company.com,24067329,0
E000214,04/17/2010 18:23:00,leo.harris,DSK0004,olivia.garcia@partner.com,eve.davis@dtaa.com,,leo.harris@external.com,47667106,1
E000215,01/25/2010 19:51:00,olivia.garcia,LAP0005,charlie.brown@external.com,,,olivia.garcia@company.com,45031565,2
E000216,02/17/2010 03:08:00,henry.clark,DSK0003,charlie.brown@partner.com,mia.thompson@dtaa.com,iris.lee@dtaa.com,henry.clark@external.com,2514098,3
E000217,11/03/2010 08:11:00,peter.robinson,LAP0002,grace.taylor@dtaa.com,jack.white@dtaa.com,,peter.robinson@external.com,42819525,0
E000218,07/28/2010 18:49:00,alice.smith,DSK0005,bob.johnson@external.com,,,alice.smith@external.com,20144657,0
E000219,01/31/2010 14:23:00,frank.miller,LAP0004,henry.clark@company.com,,,frank.miller@external.com,34993905,1
E000220,01/21/2010 17:34:00,jack.white,LAP0005,grace.taylor@external.com,,,jack.white@partner.com,45026058,14
E000221,09/21/2010 14:00:00,alice.smith,LAP0003,frank.miller@partner.com,grace.taylor@dtaa.com,,alice.smith@dtaa.com,7312516,0
E000222,10/12/2010 16:24:00,eve.davis,DSK0005,olivia.garcia@company.com,,,eve.davis@external.com,21919560,0
E000223,12/26/2010 23:58:00,noah.martin,LAP0002,eve.davis@external.com,,,noah.martin@dtaa.com,29705551,0
E000224,09/28/2010 20:42:00,grace.taylor,LAP0002,diana.wilson@dtaa.com,,,grace.taylor@company.com,13538586,2
E000225,01/17/2010 21:12:00,grace.taylor,DSK0004,jack.white@dtaa.com,noah.martin@dtaa.com,,grace.taylor@external.com,7203266,1
E000226,06/15/2010 22:58:00,eve.davis,DSK0004,olivia.garcia@dtaa.com,alice.smith@dtaa.com,,eve.davis@dtaa.com,28202670,0
E000227,07/14/2010 19:32:00,eve.davis,DSK0005,diana.wilson@partner.com,diana.wilson@dtaa.com,,eve.davis@external.com,39352131,0
E000228,03/15/2010 04:07:00,eve.davis,LAP0003,charlie.brown@external.com,,,eve.davis@dtaa.com,9368631,4
E000229,12/27/2010 18:26:00,henry.clark,DSK0004,mia.thompson@partner.com,peter.robinson@dtaa.com,,henry.clark@partner.com,32554052,4
E000230,04/25/2010 08:55:00,diana.wilson,LAP0004,bob.johnson@dtaa.com,,,diana.wilson@partner.com,6775415,1
E000231,02/04/2010 22:34:00,alice.smith,DSK0002,leo.harris@dtaa.com,,,alice.smith@partner.com,41428781,1
E000232,01/16/2010 11:02:00,leo.harris,LAP0002,leo.harris@company.com,,,leo.harris@dtaa.com,27661011,2
E000233,09/23/2010 01:58:00,mia.thompson,DSK0002,bob.johnson@dtaa.com,,,mia.thompson@dtaa.com,3407069,0
E000234,04/02/2010 03:12:00,peter.robinson,DSK0003,bob.johnson@company.com,,,peter.robinson@dtaa.com,38000840,3
E000235,06/23/2010 03:55:00,karen.green,DSK0001,charlie.brown@dtaa.com,,,karen.green@partner.com,29856522,0
E000236,10/29/2010 07:11:00,peter.robinson,DSK0003,leo.harris@partner.com,bob.johnson@dtaa.com,,peter.robinson@company.com,19838953,3
E000237,09/27/2010 05:01:00,charlie.brown,DSK0002,henry.clark@company.com,,,charlie.brown@partner.com,43002737,1
E000238,12/22/2010 06:06:00,alice.smith,DSK0004,grace.taylor@external.com,,,alice.smith@external.com,34798928,0
E000239,11/11/2010 20:30:00,noah.martin,LAP0001,grace.taylor@external.com,,,noah.martin@dtaa.com,14339938,0
E000240,10/31/2010 02:10:00,iris.lee,LAP0001,jack.white@company.com,,,iris.lee@external.com,41136356,0
E000241,04/28/2010 18:37:00,mia.thompson,DSK0004,frank.miller@external.com,,,mia.thompson@dtaa.com,45931724,5
E000242,11/25/2010 04:33:00,jack.white,DSK0003,grace.taylor@company.com,iris.lee@dtaa.com,,jack.white@partner.com,9729517,0
E000243,08/08/2010 23:06:00,mia.thompson,LAP0005,olivia.garcia@company.com,,,mia.thompson@dtaa.com,48462212,0
E000244,08/07/2010 03:29:00,iris.lee,DSK0003,diana.wilson@company.com,,,iris.lee@external.com,16055459,4
E000245,04/26/2010 03:25:00,grace.taylor,DSK0001,alice.smith@partner.com,,,grace.taylor@dtaa.com,28380226,2
E000246,07/24/2010 08:14:00,peter.robinson,LAP0001,henry.clark@external.com,,,peter.robinson@dtaa.com,47091961,0
E000247,01/24/2010 17:57:00,henry.clark,LAP0005,eve.davis@external.com,,,henry.clark@company.com,16137985,6
E000248,06/08/2010 02:42:00,grace.taylor,LAP0002,olivia.garcia@dtaa.com,,,grace.taylor@partner.com,41200979,0
E000249,04/02/2010 20:55:00,leo.harris,DSK0003,peter.robinson@partner.com,,,leo.harris@partner.com,33115636,1
E000250,05/19/2010 19:29:00,henry.clark,DSK0004,noah.martin@dtaa.com,alice.smith@dtaa.com,,henry.clark@partner.com,31601826,0
E000251,04/18/2010 18:50:00,charlie.brown,DSK0003,jack.white@partner.com,noah.martin@dtaa.com,,charlie.brown@external.com,29654289,0
E000252,09/15/2010 17:58:00,alice.smith,LAP0003,grace.taylor@partner.com,,,alice.smith@dtaa.com,29795502,0
E000253,07/12/2010 15:07:00,henry.clark,LAP0001,peter.robinson@external.com,,,henry.clark@partner.com,36187356,4
E000254,01/01/2010 10:59:00,jack.white,DSK0004,karen.green@external.com,,charlie.brown@dtaa.com,jack.white@external.com,26903092,1
E000255,04/04/2010 12:59:00,alice.smith,DSK0004,charlie.brown@dtaa.com,,,alice.smith@external.com,11186370,0
E000256,07/03/2010 16:51:00,alice.smith,LAP0001,henry.clark@dtaa.com,,,alice.smith@partner.com,45578833,0
E000257,10/15/2010 14:31:00,alice.smith,LAP0001,karen.green@company.com,,,alice.smith@dtaa.com,18840797,0
E000258,10/20/2010 14:56:00,eve.davis,DSK0004,leo.harris@external.com,,,eve.davis@partner.com,48727052,1
E000259,09/23/2010 12:12:00,diana.wilson,LAP0001,alice.smith@company.com,,,diana.wilson@partner.com,35276941,1
E000260,06/03/2010 18:16:00,leo.harris,DSK0002,henry.clark@dtaa.com,,,leo.harris@partner.com,20410669,0
E000261,11/13/2010 21:29:00,eve.davis,DSK0002,frank.miller@dtaa.com,,,eve.davis@partner.com,2706821,1
E000262,10/09/2010 06:06:00,henry.clark,DSK0005,alice.smith@external.com,noah.martin@dtaa.com,,henry.clark@dtaa.com,27471683,0
E000263,09/14/2010 20:48:00,iris.lee,LAP0005,frank.miller@dtaa.com,,,iris.lee@external.com,48423503,0
E000264,01/01/2011 09:14:00,leo.harris,LAP0002,iris.lee@external.com,,,leo.harris@dtaa.com,22722468,1
E000265,02/21/2010 09:23:00,bob.johnson,LAP0002,iris.lee@company.com,,,bob.johnson@partner.com,7190079,0
E000266,03/14/2010 15:04:00,frank.miller,DSK0001,peter.robinson@dtaa.com,alice.smith@dtaa.com,grace.taylor@dtaa.com,frank.miller@partner.com,13017867,0
E000267,12/12/2010 13:03:00,eve.davis,LAP0002,bob.johnson@partner.com,bob.johnson@dtaa.com,,eve.davis@partner.com,15252093,0
E000268,07/23/2010 14:34:00,charlie.brown,DSK0001,eve.davis@external.com,olivia.garcia@dtaa.com,,charlie.brown@company.com,42770019,0
E000269,02/09/2010 07:16:00,olivia.garcia,LAP0005,iris.lee@external.com,jack.white@dtaa.com,,olivia.garcia@partner.com,15604736,2
E000270,01/05/2010 03:14:00,henry.clark,LAP0003,grace.taylor@external.com,,,henry.clark@dtaa.com,25332778,0
E000271,09/24/2010 18:52:00,bob.johnson,DSK0001,diana.wilson@external.com,,,bob.johnson@external.com,40800306,0
E000272,08/12/2010 09:43:00,henry.clark,DSK0004,peter.robinson@company.com,,,henry.clark@company.com,1108114,0
E000273,07/20/2010 00:30:00,bob.johnson,DSK0002,iris.lee@external.com,,,bob.johnson@company.com,15221698,8
E000274,12/21/2010 22:11:00,iris.lee,DSK0005,olivia.garcia@dtaa.com,,,iris.lee@external.com,12864062,9
E000275,11/16/2010 23:04:00,karen.green,LAP0004,eve.davis@partner.com,,,karen.green@external.com,5267000,1
E000276,09/17/2010 23:33:00,frank.miller,DSK0004,leo.harris@partner.com,,,frank.miller@partner.com,43857738,1
E000277,02/05/2010 11:45:00,bob.johnson,DSK0004,peter.robinson@dtaa.com,,,bob.johnson@company.com,47805535,1
E000278,12/28/2010 09:31:00,frank.miller,LAP0001,mia.thompson@company.com,henry.clark@dtaa.com,,frank.miller@company.com,1647493,1
E000279,11/25/2010 16:44:00,henry.clark,DSK0004,frank.miller@partner.com,charlie.brown@dtaa.com,,henry.clark@external.com,8410403,0
E000280,09/15/2010 02:29:00,frank.miller,LAP0002,bob.johnson@company.com,,,frank.miller@external.com,37552662,0
E000281,09/08/2010 01:35:00,iris.lee,LAP0004,iris.lee@external.com,,,iris.lee@company.com,8462853,0
E000282,11/11/2010 17:56:00,eve.davis,LAP0003,mia.thompson@external.com,,,eve.davis@external.com,19169778,0
E000283,09/13/2010 03:19:00,eve.davis,DSK0002,iris.lee@partner.com,,,eve.davis@dtaa.com,18333443,3
E000284,01/17/2010 23:33:00,eve.davis,DSK0001,frank.miller@partner.com,,,eve.davis@dtaa.com,24581033,2
E000285,12/01/2010 13:38:00,grace.taylor,DSK0005,mia.thompson@partner.com,,,grace.taylor@dtaa.com,27976324,0
E000286,02/05/2010 15:21:00,iris.lee,DSK0001,olivia.garcia@external.com,,,iris.lee@partner.com,34069395,2
E000287,09/13/2010 07:24:00,olivia.garcia,LAP0003,diana.wilson@company.com,,,olivia.garcia@partner.com,741478,0
E000288,04/24/2010 23:37:00,mia.thompson,LAP0005,bob.johnson@partner.com,charlie.brown@dtaa.com,,mia.thompson@dtaa.com,40234106,9
E000289,03/04/2010 13:21:00,alice.smith,DSK0002,leo.harris@dtaa.com,leo.harris@dtaa.com,,alice.smith@partner.com,26549960,0
E000290,12/24/2010 14:34:00,noah.martin,DSK0002,frank.miller@dtaa.com,,,noah.martin@company.com,3814867,2
E000291,12/02/2010 15:59:00,mia.thompson,DSK0002,grace.taylor@company.com,,,mia.thompson@company.com,15402918,0
E000292,07/31/2010 06:56:00,bob.johnson,LAP0002,frank.miller@dtaa.com,,,bob.johnson@external.com,38089588,0
E000293,05/26/2010 05:06:00,bob.johnson,LAP0004,iris.lee@external.com,,,bob.johnson@external.com,19473465,8
E000294,08/08/2010 16:00:00,henry.clark,DSK0002,grace.taylor@company.com,,,henry.clark@partner.com,28887755,0
E000295,08/15/2010 20:55:00,frank.miller,LAP0001,mia.thompson@partner.com,,,frank.miller@partner.com,16062050,2
E000296,02/15/2010 08:45:00,jack.white,LAP0002,eve.davis@external.com,leo.harris@dtaa.com,,jack.white@partner.com,22247357,2
E000297,09/26/2010 05:57:00,bob.johnson,LAP0001,iris.lee@company.com,,henry.clark@dtaa.com,bob.johnson@company.com,43697735,0
E000298,01/05/2010 14:38:00,alice.smith,DSK0003,mia.thompson@external.com,,,alice.smith@dtaa.com,43970582,0
E000299,08/17/2010 13:00:00,bob.johnson,DSK0003,mia.thompson@dtaa.com,,,bob.johnson@company.com,24615623,0
E000300,02/19/2010 01:53:00,olivia.garcia,LAP0003,eve.davis@partner.com,,,olivia.garcia@dtaa.com,31979141,0
E000301,06/07/2010 04:01:00,eve.davis,DSK0003,peter.robinson@partner.com,,jack.white@dtaa.com,eve.davis@partner.com,39876120,0
E000302,10/20/2010 08:36:00,iris.lee,LAP0005,charlie.brown@company.com,,leo.harris@dtaa.com,iris.lee@company.com,29346970,7
E000303,09/19/2010 12:00:00,eve.davis,DSK0002,olivia.garcia@dtaa.com,iris.lee@dtaa.com,,eve.davis@external.com,44614239,4
E000304,07/28/2010 00:35:00,grace.taylor,DSK0002,olivia.garcia@company.com,,,grace.taylor@dtaa.com,31875157,3
E000305,03/31/2010 07:34:00,alice.smith,DSK0005,leo.harris@company.com,,,alice.smith@partner.com,22902024,0
E000306,01/23/2010 21:25:00,peter.robinson,DSK0005,grace.taylor@dtaa.com,,,peter.robinson@dtaa.com,40109092,1
E000307,09/09/2010 17:23:00,leo.harris,LAP0004,diana.wilson@external.com,,,leo.harris@external.com,1446590,0
E000308,08/17/2010 20:21:00,jack.white,DSK0001,iris.lee@partner.com,,,jack.white@partner.com,26907893,0
E000309,03/08/2010 01:59:00,alice.smith,LAP0003,noah.martin@partner.com,,,alice.smith@dtaa.com,25166169,1
E000310,01/24/2010 05:10:00,frank.miller,LAP0001,grace.taylor@dtaa.com,bob.johnson@dtaa.com,,frank.miller@partner.com,38807700,0
E000311,11/08/2010 04:26:00,olivia.garcia,LAP0003,iris.lee@external.com,,,olivia.garcia@company.com,16375591,0
E000312,11/26/2010 15:35:00,charlie.brown,DSK0002,henry.clark@partner.com,,jack.white@dtaa.com,charlie.brown@company.com,12804615,1
E000313,09/19/2010 08:15:00,charlie.brown,LAP0005,frank.miller@external.com,,,charlie.brown@external.com,3386436,0
E000314,08/22/2010 13:16:00,eve.davis,LAP0001,henry.clark@dtaa.com,grace.taylor@dtaa.com,,eve.davis@dtaa.com,26864192,1
E000315,02/17/2010 10:45:00,peter.robinson,LAP0004,noah.martin@dtaa.com,,bob.johnson@dtaa.com,peter.robinson@company.com,49191331,0
E000316,09/04/2010 10:17:00,diana.wilson,DSK0001,diana.wilson@company.com,iris.lee@dtaa.com,,diana.wilson@dtaa.com,11709272,0
E000317,04/13/2010 10:13:00,henry.clark,DSK0004,noah.martin@external.com,,,henry.clark@dtaa.com,112654,0
E000318,04/08/2010 10:25:00,jack.white,DSK0005,jack.white@external.com,peter.robinson@dtaa.com,,jack.white@external.com,49032029,1
E000319,06/16/2010 20:16:00,eve.davis,LAP0002,charlie.brown@company.com,,,eve.davis@company.com,38083965,2
E000320,04/11/2010 11:14:00,eve.davis,DSK0002,jack.white@partner.com,charlie.brown@dtaa.com,,eve.davis@partner.com,26848769,0
E000321,12/25/2010 00:11:00,charlie.brown,LAP0002,frank.miller@external.com,,grace.taylor@dtaa.com,charlie.brown@partner.com,16283120,3
E000322,08/17/2010 07:35:00,henry.clark,LAP0002,diana.wilson@company.com,,,henry.clark@dtaa.com,40690623,1
E000323,05/19/2010 09:37:00,olivia.garcia,LAP0002,grace.taylor@partner.com,bob.johnson@dtaa.com,,olivia.garcia@company.com,42711747,1
E000324,09/01/2010 00:24:00,karen.green,LAP0004,karen.green@external.com,henry.clark@dtaa.com,,karen.green@company.com,48874958,2
E000325,04/28/2010 15:36:00,karen.green,DSK0002,alice.smith@external.com,henry.clark@dtaa.com,,karen.green@dtaa.com,38348833,4
E000326,04/19/2010 19:14:00,noah.martin,LAP0001,mia.thompson@dtaa.com,karen.green@dtaa.com,,noah.martin@dtaa.com,44005618,9
E000327,04/10/2010 18:24:00,peter.robinson,LAP0005,henry.clark@partner.com,jack.white@dtaa.com,,peter.robinson@dtaa.com,20123452,0
E000328,04/27/2010 06:57:00,frank.miller,LAP0003,alice.smith@partner.com,iris.lee@dtaa.com,,frank.miller@external.com,47625308,0
E000329,10/23/2010 19:21:00,bob.johnson,DSK0003,peter.robinson@company.com,,,bob.johnson@partner.com,34806123,1
E000330,10/11/2010 17:16:00,karen.green,DSK0004,leo.harris@dtaa.com,,,karen.green@partner.com,47159970,0
E000331,08/02/2010 19:36:00,olivia.garcia,LAP0005,henry.clark@external.com,,,olivia.garcia@dtaa.com,3562738,0
E000332,03/11/2010 08:27:00,karen.green,DSK0004,alice.smith@partner.com,,,karen.green@dtaa.com,21716401,0
E000333,08/06/2010 10:25:00,alice.smith,DSK0005,peter.robinson@external.com,,,alice.smith@company.com,42986564,1
E000334,01/20/2010 17:32:00,olivia.garcia,LAP0004,henry.clark@dtaa.com,,,olivia.garcia@company.com,281019,1
E000335,09/27/2010 10:54:00,frank.miller,LAP0003,charlie.brown@company.com,noah.martin@dtaa.com,,frank.miller@external.com,15159876,2
E000336,03/02/2010 02:07:00,bob.johnson,LAP0005,henry.clark@partner.com,,,bob.johnson@company.com,19065367,3
E000337,11/17/2010 00:17:00,henry.clark,LAP0001,karen.green@partner.com,leo.harris@dtaa.com,,henry.clark@external.com,7225510,0
E000338,01/09/2010 04:04:00,henry.clark,LAP0004,bob.johnson@external.com,,,henry.clark@partner.com,29243372,0
E000339,03/09/2010 02:43:00,eve.davis,DSK0003,alice.smith@dtaa.com,leo.harris@dtaa.com,,eve.davis@company.com,13099434,0
E000340,06/09/2010 01:11:00,henry.clark,LAP0004,alice.smith@external.com,,,henry.clark@company.com,12204340,5
E000341,03/08/2010 22:12:00,karen.green,DSK0001,leo.harris@company.com,eve.davis@dtaa.com,,karen.green@external.com,10694971,1
E000342,05/03/2010 15:35:00,frank.miller,DSK0003,mia.thompson@company.com,,,frank.miller@partner.com,43052327,0
E000343,05/23/2010 02:06:00,noah.martin,LAP0004,henry.clark@partner.com,,,noah.martin@company.com,35562986,0
E000344,07/30/2010 02:00:00,jack.white,LAP0002,jack.white@external.com,,,jack.white@partner.com,26513862,3
E000345,06/01/2010 00:22:00,peter.robinson,LAP0002,henry.clark@dtaa.com,,,peter.robinson@company.com,24239078,5
E000346,06/12/2010 15:09:00,diana.wilson,LAP0004,noah.martin@partner.com,eve.davis@dtaa.com,,diana.wilson@company.com,46339219,0
E000347,01/02/2010 06:19:00,peter.robinson,LAP0005,frank.miller@external.com,bob.johnson@dtaa.com,,peter.robinson@dtaa.com,32604346,0
E000348,02/01/2010 05:31:00,karen.green,DSK0004,alice.smith@external.com,,,karen.green@dtaa.com,3140549,0
E000349,10/08/2010 00:25:00,frank.miller,DSK0001,peter.robinson@dtaa.com,,,frank.miller@partner.com,22553186,1
E000350,01/24/2010 05:41:00,charlie.brown,DSK0003,leo.harris@external.com,henry.clark@dtaa.com,,charlie.brown@dtaa.com,4451081,0
E000351,09/07/2010 18:59:00,olivia.garcia,DSK0003,karen.green@partner.com,leo.harris@dtaa.com,eve.davis@dtaa.com,olivia.garcia@dtaa.com,41405370,1
E000352,12/29/2010 01:17:00,grace.taylor,DSK0001,olivia.garcia@external.com,,,grace.taylor@partner.com,29765847,0
E000353,01/19/2010 12:17:00,mia.thompson,DSK0001,noah.martin@company.com,,,mia.thompson@partner.com,866217,2
E000354,05/04/2010 00:53:00,henry.clark,LAP0001,noah.martin@partner.com,charlie.brown@dtaa.com,,henry.clark@partner.com,7635527,0
E000355,12/25/2010 13:56:00,eve.davis,DSK0004,mia.thompson@external.com,alice.smith@dtaa.com,peter.robinson@dtaa.com,eve.davis@partner.com,5760355,1
E000356,05/08/2010 04:58:00,peter.robinson,LAP0001,diana.wilson@partner.com,noah.martin@dtaa.com,,peter.robinson@company.com,42437741,2
E000357,06/02/2010 10:19:00,leo.harris,LAP0003,noah.martin@dtaa.com,,,leo.harris@dtaa.com,18347859,0
E000358,11/05/2010 04:51:00,karen.green,LAP0005,bob.johnson@company.com,alice.smith@dtaa.com,,karen.green@external.com,25987206,0
E000359,12/23/2010 18:29:00,jack.white,DSK0003,bob.johnson@company.com,,,jack.white@external.com,8841794,0
E000360,12/03/2010 17:32:00,iris.lee,LAP0002,charlie.brown@company.com,frank.miller@dtaa.com,,iris.lee@dtaa.com,25306099,0
E000361,01/22/2010 07:41:00,peter.robinson,LAP0005,eve.davis@partner.com,,,peter.robinson@company.com,17746386,0
E000362,03/12/2010 16:34:00,diana.wilson,DSK0003,diana.wilson@company.com,olivia.garcia@dtaa.com,,diana.wilson@dtaa.com,33840456,1
E000363,10/20/2010 00:12:00,olivia.garcia,LAP0001,jack.white@partner.com,,jack.white@dtaa.com,olivia.garcia@partner.com,2777104,0
E000364,12/15/2010 06:29:00,grace.taylor,DSK0003,eve.davis@dtaa.com,,,grace.taylor@external.com,29690204,15
E000365,12/17/2010 10:14:00,henry.clark,DSK0002,eve.davis@external.com,,,henry.clark@dtaa.com,21102999,10
E000366,01/31/2010 05:06:00,charlie.brown,DSK0001,alice.smith@company.com,,,charlie.brown@external.com,1583177,1
E000367,12/22/2010 12:40:00,eve.davis,DSK0003,iris.lee@company.com,,,eve.davis@dtaa.com,11795957,0
E000368,07/16/2010 01:04:00,mia.thompson,LAP0002,iris.lee@external.com,mia.thompson@dtaa.com,,mia.thompson@company.com,30830270,0
E000369,02/08/2010 01:09:00,peter.robinson,LAP0004,frank.miller@external.com,,,peter.robinson@external.com,44953707,0
E000370,05/30/2010 00:11:00,eve.davis,DSK0005,frank.miller@partner.com,,iris.lee@dtaa.com,eve.davis@dtaa.com,7318002,1
E000371,11/29/2010 08:55:00,leo.harris,DSK0004,mia.thompson@external.com,,,leo.harris@company.com,19771960,1
E000372,06/16/2010 08:30:00,alice.smith,DSK0005,karen.green@partner.com,,,alice.smith@dtaa.com,14736068,1
E000373,12/05/2010 09:36:00,grace.taylor,DSK0004,leo.harris@external.com,,,grace.taylor@partner.com,11414663,7
E000374,06/01/2010 11:11:00,olivia.garcia,LAP0005,henry.clark@company.com,,,olivia.garcia@dtaa.com,42158623,2
E000375,09/02/2010 18:47:00,olivia.garcia,DSK0001,henry.clark@company.com,,,olivia.garcia@partner.com,27906065,1
E000376,05/27/2010 02:17:00,leo.harris,LAP0001,iris.lee@partner.com,,,leo.harris@dtaa.com,3239866,0
E000377,02/10/2010 08:08:00,diana.wilson,DSK0002,alice.smith@external.com,,,diana.wilson@company.com,12403682,0
E000378,07/28/2010 16:49:00,grace.taylor,LAP0001,eve.davis@company.com,,bob.johnson@dtaa.com,grace.taylor@partner.com,25308729,2
E000379,09/02/2010 12:56:00,mia.thompson,DSK0004,leo.harris@company.com,,,mia.thompson@external.com,16954450,1
E000380,12/27/2010 01:51:00,peter.robinson,DSK0002,eve.davis@external.com,,,peter.robinson@external.com,39080890,0
E000381,04/07/2010 23:17:00,karen.green,LAP0001,alice.smith@dtaa.com,diana.wilson@dtaa.com,,karen.green@dtaa.com,26376310,0
E000382,02/28/2010 13:35:00,karen.green,DSK0001,noah.martin@dtaa.com,mia.thompson@dtaa.com,,karen.green@company.com,42295988,2
E000383,01/07/2010 02:28:00,alice.smith,LAP0001,frank.miller@dtaa.com,,,alice.smith@partner.com,13244805,0
E000384,10/05/2010 09:55:00,leo.harris,LAP0002,iris.lee@external.com,,,leo.harris@external.com,22037752,5
E000385,05/07/2010 23:24:00,leo.harris,LAP0005,grace.taylor@external.com,noah.martin@dtaa.com,,leo.harris@partner.com,738167,1
